"REF_DATE","GEO","DGUID","Trade","United States","Harmonized System (HS) Sections","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-09","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","18765","","","","0"
"2023-10","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","18087","","","","0"
"2023-11","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","9781","","","","0"
"2023-12","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","11550","","","","0"
"2024-01","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","10563","","","","0"
"2024-02","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","9226","","","","0"
"2024-03","British Columbia","2016A000259","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113418622","11.4.1.4","9266","","","","0"
"2017-01","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","132974","","","","0"
"2017-02","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","128860","","","","0"
"2017-03","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","151377","","","","0"
"2017-04","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","145182","","","","0"
"2017-05","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","157619","","","","0"
"2017-06","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","149004","","","","0"
"2017-07","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","149988","","","","0"
"2017-08","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","169763","","","","0"
"2017-09","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","167319","","","","0"
"2017-10","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","176071","","","","0"
"2017-11","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","151945","","","","0"
"2017-12","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","140422","","","","0"
"2018-01","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","129851","","","","0"
"2018-02","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","121490","","","","0"
"2018-03","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","144589","","","","0"
"2018-04","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","140422","","","","0"
"2018-05","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","155848","","","","0"
"2018-06","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","163754","","","","0"
"2018-07","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","155597","","","","0"
"2018-08","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","174620","","","","0"
"2018-09","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","177731","","","","0"
"2018-10","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","162023","","","","0"
"2018-11","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","147479","","","","0"
"2018-12","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","137941","","","","0"
"2019-01","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","134834","","","","0"
"2019-02","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","120400","","","","0"
"2019-03","British Columbia","2016A000259","Total imports","Total United States","IV - Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactures tobacco substitutes","Dollars","81","thousands","3","v113418623","11.4.1.5","150152","","","","0"
